page_num,img_file,ocr_engine,translator,line_num,German,English
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,14,"Jänner 1788 durch den Torkaer Pfarrer Filipp steck oersehen,",. « foundation of the kirchengcmcinde. - the
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,15,der von dem Tage an auch die Kirchenmatrikel führte. Als .,parish was established as a branch - parish from
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,16,""" getanft« ist als erster eingetragen der am 28. Jänner 1788 ge-·",1. january 1788 by the torka pastor filipp
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,17,"borene Johannes-, Sohn des Nikolaus Wehand und seiner Ehefrau","steck oersehen, who from that day also led"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,18,"Marie Ottilie, Tanfzeugen waren Johann Geher und dessen",the church register. as. & quot ;
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,19,Weib Anna-Maria als verstorben« am 18. August 1788 Johann,getft & quot ; is the first to be
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,20,"Heinrich, Sohn des Heinrich Häher- als kopuliert« am 28. Ok-",registered johannes - born on 28 january 1788 -
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,21,tober 1788 Sebastian Morgenstern ref. Witwer und Margaretha,son of nikolaus wehand and his wife marie ottilie
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,22,"Sebastian, luth.. Witwe, Zeugen waren Wilhelm Lehr und Peter",", testimony were johann geher and his wife anna"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,23,Dick als konfir1niert« den 10. April 1789,- maria died « on 18 august 1788 johann
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,24,1. Johann Geyer 14 Jahre alt,"heinrich, son of heinrich jaher - as copulated"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,25,2. Johann Peter Bolz 14,« on 28th october - 1788 sebastian morgenstern ref
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,26,Z. Philipp Briicker,". widower and margaretha sebastian, lutheran widow,"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,27,l Johann Michel Haller 14 .,witnesses were wilhelm lehr and peter dick as confirmed
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,28,ö. Philipp Urschel 17,« 10 april 1789 1. johann geyer 14
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,29,G. Johann Michel Haller 14 .,years old 2nd johann peter bolz 14 for philipp
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,30,M äd then,briicker l johann michel haller 14th austrian philipp urschel
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,31,"7. Katharina Müller-in 13 Jahre alt, geb. 1777 den 6-ren",17g.johann michel haller 14th for 7th katharina müller -
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,32,"Feber Vater Nikolaus Heß,Mntter Katharina Sternin","in 13 years old, born in 1777 the"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,33,"Von Erdenbach ""","6 - ren feber father nikolaus heß, mntter"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,34,8. Katharina Elisabetha Heßin s-« 13 Jahre alt - —--««,katharina sternin von erdenbach & quot ; 8.
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,35,9. Barbara llrschelin 14,katharina elisabetha hessin s - « 13 years old
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,36,- 10. Dorothea Seebachin 15,- - - « « 9. barbara llrschelin
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,37,per me Philiprsum Reck.,14 - 10. dorothea seebachin 15 per me
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,38,", Nach Pfarrer steck wurde Andreas Poor Pfarrer in Tinan -—","philiprsum reck., after pastor steck, andreas"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,39,der dann auch die Schoweer Kirchengemeinde bis 1796 leitete-.,became poor pastor in tinan - - who then
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,40,Die anfangs kleine Gemeinde wuchs infolge neuer Einwan-,also headed the church community in schowe until 1796
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,41,"derung bis Ende 1796 auf 80 Familien, unter welchen etwa 20",-. the initially small congregation grew as a
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,42,evangelische waren.,result of new immigration to 80 families by the
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,43,Die sich eutwickelnde Gemeinde fühlte sich nun stark genug einen,"end of 1796, of whom about 20 were"
5,Neu_Schowe_Church_05.jpg,Tesseract,Google,44,"eigenen Pfarrer erhalten zu können, sie richtete daher an dasj- ref.",protestants. the evolving congregation now felt strong enough
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,1,-— 7 —,- - 7 - czoxlsisdriuuu to the kotnitat and
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,2,"Czoxlsisdriuuu an das Kotnitat und auch an die Hofkatnmer in ,","also to the courtiers in, plelem have a"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,3,"Plelem Sinne eine Bittschrift, auf welche von Seite der letzteren","petition, to which the latter was followed -"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,4,folge-Nie Erledigung eintraf -,never done - kopia. « from the hochlöbl
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,5,Kopia. «,"k. k. administration in sombor, the"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,6,"Von Seite der Hochlöbl K. K. Administration in Sombor,","k. k. administrator -, paulus szträssay"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,7,"wird der K. K. Verwalter-, Paulus Szträssay belehret -",instructs - on the petition submitted by the reformed
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,8,Auf die von den reformirten Kolonisten in Schowe,"colonists in schowe, in which they pray for"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,9,"eingereichte Bittschrift, darinnen Sie die Erlaubnis einen",the permission to & quot ; introduce a pastor
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,10,""" Seelsorger in Jhrem Orte einzuführen beten welche von","in your place, which from here on the"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,11,. hier aus den 19-ten März d. J. Nr. 3336 Seiner Hochlöbl -,19th - 19th march no. 3336 of his
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,12,- königl. Hungarischen Hofkammer zugeschickt war ist dieser,hochlöbl - - royal hungarian court chamber had been
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,13,"k. k. Adiniaou durch eine guädige Zuschrift eröffnet daß,",sent to this imperial adiniaou by a benevolent letter
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,14,Jndeme nun von Seiten des Löblichen Komitates der,"that now, on the part of the laudable"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,15,"erwähnten Gemeinde Ihre Bitte gewillfahrt, und das Cant-","county of the mentioned community, please please,"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,16,"« meralische Gnth, durch den, zwischen dein Seelsorger und","and the cant - « moral gnth, through"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,17,der Gemeinde geschlossenen Vergleich auf feine Art belä-,"which, between your pastor and the parish of"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,18,"stiget, die Hochlöbl königl. Hungarische Hofkannner feine Ein-","the community closed in a fine way, the"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,19,wendung wider das Vorhaben der reformirten Kolonisten -,hochlöbl royal hungarian courtiers fine - turn against the
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,20,"in Schowe mache, aber aus dieser Rücksicht, wird auch das",plans of the reformed colonists - in schowe do
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,21,", Camnieral Arariuin d. i. die Cammeral-Kassa, weder zur",", but out of this consideration, that too"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,22,"Erbauung irgend eines Gebäudes zu diesem Behufe,. noch",", camnieral arariuin the cammeral - kassa, neither"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,23,"zu einem Gehalt, oder Unterstützung des Seelsorgers keinen",for the construction of any building for this purpose
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,24,Beitrag niemals tun.,", nor for a salary, or support of"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,25,"Solches wird zu wissen gemacht, dem K K. Verwalter",the pastor never do no contribution n. such
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,26,’ in Kula auf seinen bisher gemachten Bericht unterm 9. Juli,is made known to the kk. administrator &
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,27,"1794 in der Absicht, daß Er diesen gnädigen Willen Einer",# 39 ; in kula on his previous report
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,28,"Hochl KHUUgarischen Hofkauuner, der reformirten Gemeinde",under 9. july 1794 with the intention that
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,29,"in Schowe, ohne Berschub zu Ver-stehen gebe.",he would give this gracious will of a highly
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,30,. Jn der Sitzung der K. K. Admiaou zu Sombor den,"khuugarian court chewer, the reformed congregation in schowe"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,31,23-ten April l795.,", without understanding how it could be.."
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,32,L. S.,at the meeting of the k. k.
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,33,Josephus Schweidel Groinann in. p.,admiaou to sombor the 23rd of april l795.
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,34,", Daß diese Kopie mit dein original Schreiben gleich-",l. s. josephus schweidel groinann in.
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,35,"lautend, bescheinigt",p. that this copy with your original letter
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,36,"Flula, den 29-ten Juni l795.","is of the same name, certifies flula,"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,37,Paulus Strås sah In. p.«,the 29th of june l795. paulus strås looked
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,38,Das Confistorium bestätigte die Berufung des Pfarrers,in. p. « the confistorium confirmed the
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,39,kkob Hederich nnd setzte ihn ain l. Feber 1796 als ersten,appointment of the pastor kkob hederich and put him
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,40,"ontlichen Pfarrer der ref. Gemeinde mit folgender, auf 3",on. feber 1796 as the first official pastor
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,41,Je s festgesetzter Knnwention« ein,of the ref. community with the following intention
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,42,".,1. 140 fl. Quartal Fristen zu zahlen","set at 3 per s «., 1"
6,Neu_Schowe_Church_06.jpg,Tesseract,Google,43,’. 12 Fuhren Heu,. 140 fl. quarter to pay deadlines &
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,1,WW,ww 3. 6 firewood 4 each farmer
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,2,3. 6 Klafter Brennholz,"1 prsb butcher half crop, as well"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,3,"4. Ein jeder Bauer 1 Prsb Metzen Halbfrucht, wieauch ein",as one. couple of chickens - each
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,4,". Paar Hühner- ein jeder Kleinhäusler V, Prsb N. Halb-","small v, prsb n. half -"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,5,frucht und ein Paar Hingel,fruit and a few drops stole - fee
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,6,"ö. Stola-Gebiihr für jede Taufe 30 Kreuzer - ,","for each baptism 30 cruisers -, body"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,7,Leiche mit Sermo 30 .-,with sermo 30. - dtto with sermons
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,8,- Dtto mit Predigt l fl. -,l fl. - copulation 1 fl.
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,9,Copulation 1 fl. 30 Kreuzer«,30 kreuzer « pastor hedrich held his first
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,10,Pfarrer Hedrich hielt seinen ersten Gottesdienst am 6.März,service on 6 march 1796. since the
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,11,1796.,"parish now had its own pastor, vnrde"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,12,"Da nun die Gemeinde einen eigenen Pfarrer hatte, vnrde",on 16 march of the same year between
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,13,am 16. März desselben Jahres zwischen den Reformirtenyiiio-,the reformirtenyiiio - evangelical following contract concluded contract
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,14,Evangelischen folgender Vertrag geschlossen,which between the two evangelical and reformed religious
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,15,Vertrag,parties of the newly settled community of switzerland
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,16,Welcher zwischen denen zwei Evangelischen und Refor-,"for certain reasons, to get both confessions"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,17,mirten religious Partheien der neuangesiedelten Schoweer,"in the & quot ; unity, under"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,18,Gemeinde aus gewißen llrsachen beide Confessionen in der,the following conditions and are set as 1
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,19,"« Einigkeit zu erhalten, unter nachstehenden Bedingnißen und",- o there imagined community when settling in
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,20,festgesetzt werden als,1786 under the government of sr. roman
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,21,1-o Da gedachte Gemeinde bei der Ansiedlung Anno,kaisl royal. apost · majesty joseph h
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,22,1786 unter der Regierung Sr. Römisch KaisL Königl.,as a reformed colony laid out and explained
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,23,Apost· Majestät Joseph des H-ten als eine Reformirte Co-,"to the last of all intended colonies,"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,24,lonie angelegt nnd erklärt auf die letzte aller beabsichtigten,and thus also the end of the settlement
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,25,"Colonien, Und so auch das Ende der Ansiedluug war, wo-",", where - with the immigration of the"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,26,"bei die Einwanderung der Colonisteu abnahm, daher zu","colonisteu decreased, therefore to - to complement"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,27,- seiner Ergänzung Init Evnngelisch-Lutl)erischen besetzt wurde,it init angelic - lutl ) erisch was
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,28,"wie wohl zur selben Zeit nur 5 derlei Familien waren,",occupied as there were probably only 5 such
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,29,"welche sich seither so vermehrt, daß man dermalen etliche","families at the same time, which have"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,30,20 Fauiilienhäupter zählet.,since multiplied so that there are a number
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,31,2-do Da nun die Gemeinde bis zu eine aus 75 Häu-,of 20 heads of faucets. 2 -
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,32,sern bestehende Gemeinde angewachsen und solchem nach,do there now the community has grown to
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,33,auf nntertänigstes Ansnchen von Seite des Löbl Comitates,a community of 75 houses and after that
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,34,und der Königl. Hung. Buchhalterei auf vereinbarte Uber- —,on the sunniest side of the löbl comitates
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,35,einstimmung einen Reformirten eigenen Prediger zu halten,and the royal. hung. bookkeeping on
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,36,Erlaubnis und auch sofort von dem Hochwiirdigen Kets- ·,agreed - - permission to hold a reformed
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,37,keiner-er Consistorio den 6. März 1796 einen eingeführt,own preacher permission and also immediately from the
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,38,"erhalten, welcher von beiderseits Evangelsch und Refor- —",noble kets - · none - he consistorio
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,39,mirteu samt einem reformirten Schullehrer für immer «· R-,"the 6th march 1796 received one, which"
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,40,erhalten und bezahlt werden nnd dahero sollen .,evangelisch and refor - - mirteu together with
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,41,3-tio Die geistl. Dienstleistung in der Kircheid,a reformed schoolteacher forever - received and should
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,42,Schule auch in Casnalfälleu von dem zu allen Zeit-Im,be paid for. 3 - tio the
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,43,Ort bestellten reformirten Prediger nnd Schallehrsden,spiritual. service in the church school also
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,44,Evangelischen für immer gegen die ausgemessene 1« von,in casnalfallu from the preacher who was ordered
7,Neu_Schowe_Church_07.jpg,Tesseract,Google,45,"Fall zu Fall determinirte Stolagebühr, wie dene« efor- -",at all times - reformed preacher ordered locally
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,1,— 9 —,- 9 - should be done impartially and
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,2,"Uiirten unpartheiisch und nnweigerlich ( als solchen, die unter","inevitably ( as those under his, the"
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,3,"seiner, des Predigers Jurisdietion stehen) geleistet werden.",preacher & # 39 ; s jurisdiction )
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,4,Müssen sich dieselbe bei der Contraktierung des Geistlichen,. they must make themselves binding when contracting
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,5,verbindlich machen jeder Zeit und für immer einen resor- .,the spiritual every time and forever a resor
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,6,"mirten Geistlichen und Schullehrer, samt allen auf der Ge-","-. preached spiritual and school teachers,"
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,7,"meinde haftenden Beschwerdten, in Pfarr- Schul- und Bet- ·",together with all those who are liable to
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,8,hausbau nnd dessen Erhaltung gleich jedem Reformirten zu,"the community, in parish - school and"
8,Neu_Schowe_Church_08.jpg,Tesseract,Google,9,"bestreiten, erhalten und helfen sollen und wollen.",bed - · house construction and its maintenance
